timestamps,TP9,AF7,AF8,TP10,Right AUX
1718226391.147,-26.367,-50.293,-41.016,-66.406,0.000
1718226391.151,-35.156,-49.316,-48.828,-52.246,0.000
1718226391.155,-29.785,-43.457,-41.992,-70.801,0.000
1718226391.159,-31.738,-49.316,-34.668,-72.266,0.000
1718226391.163,-43.945,-50.293,-34.180,-74.707,0.000
1718226391.167,-29.297,-46.387,-31.738,-73.242,0.000
1718226391.171,-21.484,-44.434,-24.902,-55.176,0.000
1718226391.175,-45.410,-50.781,-26.367,-69.336,0.000
1718226391.179,-43.457,-47.363,-27.832,-51.270,0.000
1718226391.183,-24.902,-46.875,-25.391,-49.316,0.000
1718226391.187,4.395,-46.875,-41.016,-77.148,0.000
1718226391.190,8.301,-35.156,-49.316,-56.641,0.000
1718226391.194,-46.875,-52.734,-48.828,-62.988,0.000
1718226391.198,-58.594,-56.641,-38.086,-101.562,0.000
1718226391.202,-43.945,-46.875,-29.785,-80.566,0.000
1718226391.206,-32.715,-46.387,-30.273,-56.152,0.000
1718226391.210,-45.898,-48.828,-38.574,-69.824,0.000
1718226391.214,-30.273,-45.898,-33.691,-75.195,0.000
1718226391.218,-19.531,-45.410,-24.414,-68.848,0.000
1718226391.222,-23.438,-49.805,-30.273,-54.688,0.000
1718226391.226,-27.344,-42.969,-25.879,-51.270,0.000
1718226391.230,-27.832,-41.504,-26.367,-70.801,0.000
1718226391.233,-21.484,-43.945,-30.762,-85.449,0.000
1718226391.237,-30.273,-41.016,-29.297,-67.871,0.000
1718226391.241,-25.879,-47.852,-34.180,-54.688,0.000
1718226391.245,-11.719,-46.387,-34.668,-36.621,0.000
1718226391.249,-7.324,-39.062,-29.785,-54.199,0.000
1718226391.253,3.906,-41.504,-29.297,-75.684,0.000
1718226391.257,4.395,-33.691,-32.715,-52.246,0.000
1718226391.261,-13.184,-33.691,-33.691,-35.156,0.000
1718226391.265,-12.695,-39.551,-42.969,-38.086,0.000
1718226391.269,-9.277,-35.156,-46.875,-58.105,0.000
1718226391.272,-30.762,-38.574,-29.297,-26.855,0.000
1718226391.276,-20.996,-41.016,-27.832,-31.738,0.000
1718226391.280,-10.254,-35.645,-36.621,-81.055,0.000
1718226391.284,-33.203,-41.504,-37.109,-69.336,0.000
1718226391.288,-40.039,-42.969,-36.621,-48.828,0.000
1718226391.292,-30.273,-45.410,-47.363,-54.199,0.000
1718226391.296,-16.113,-47.852,-48.828,-33.203,0.000
1718226391.300,-15.137,-42.480,-38.086,-47.852,0.000
1718226391.304,-26.367,-43.457,-31.250,-77.637,0.000
1718226391.308,-42.480,-42.969,-32.715,-48.828,0.000
1718226391.312,-52.734,-41.016,-37.109,-57.617,0.000
1718226391.315,-32.715,-49.805,-36.133,-84.473,0.000
1718226391.319,-20.020,-53.711,-45.410,-57.129,0.000
1718226391.323,-17.090,-44.922,-52.734,-51.758,0.000
1718226391.327,-25.879,-38.086,-37.109,-51.758,0.000
1718226391.331,-20.020,-44.434,-28.809,-45.410,0.000
1718226391.335,-31.250,-47.852,-36.621,-55.664,0.000
1718226391.339,-51.758,-48.340,-36.133,-42.969,0.000
1718226391.343,-35.645,-47.852,-40.527,-33.691,0.000
1718226391.347,-19.531,-40.039,-30.762,-43.945,0.000
1718226391.351,-23.438,-39.551,-15.137,-17.578,0.000
1718226391.355,-32.227,-48.340,-28.809,-13.672,0.000
1718226391.358,-40.039,-55.176,-52.246,-75.195,0.000
1718226391.362,-32.227,-51.270,-43.945,-70.312,0.000
1718226391.366,-37.109,-46.875,-34.180,-47.363,0.000
1718226391.370,-54.688,-48.340,-39.551,-41.504,0.000
1718226391.374,-45.898,-44.922,-34.668,-21.973,0.000
1718226391.378,-34.668,-43.457,-27.832,-18.066,0.000
1718226391.382,-35.156,-46.875,-39.551,-51.270,0.000
1718226391.386,-48.828,-43.945,-45.410,-58.105,0.000
1718226391.390,-47.363,-44.922,-37.109,-54.199,0.000
1718226391.394,-56.152,-47.363,-31.250,-47.852,0.000
1718226391.398,-74.219,-51.758,-36.621,-46.387,0.000
1718226391.401,-63.477,-45.898,-48.828,-39.551,0.000
1718226391.405,-42.480,-38.574,-55.664,-29.785,0.000
1718226391.409,-41.016,-45.410,-36.621,-41.504,0.000
1718226391.413,-45.898,-56.641,-28.809,-34.668,0.000
1718226391.417,-39.551,-53.711,-32.715,-55.176,0.000
1718226391.421,-38.574,-50.781,-33.691,-51.270,0.000
1718226391.425,-46.875,-51.758,-33.691,-23.926,0.000
1718226391.429,-19.531,-35.645,-16.602,-32.715,0.000
1718226391.433,-14.160,-32.715,-22.461,-57.617,0.000
1718226391.437,-37.598,-55.176,-44.434,-58.594,0.000
1718226391.440,-39.551,-60.059,-39.062,-44.434,0.000
1718226391.444,-41.504,-52.246,-40.039,-38.574,0.000
1718226391.448,-26.367,-50.293,-41.016,-59.570,0.000
1718226391.452,-26.367,-45.898,-37.598,-46.875,0.000
1718226391.456,-26.367,-37.598,-34.668,-41.504,0.000
1718226391.460,-8.301,-40.527,-27.344,-75.684,0.000
1718226391.464,-21.484,-43.945,-38.086,-64.453,0.000
1718226391.468,-24.414,-43.457,-36.621,-35.156,0.000
1718226391.472,-14.160,-44.434,-27.344,-27.344,0.000
1718226391.476,-33.203,-49.316,-41.992,-54.199,0.000
1718226391.480,-24.414,-45.898,-46.875,-85.938,0.000
1718226391.483,-37.109,-43.457,-39.551,-43.945,0.000
1718226391.487,-45.898,-48.340,-41.504,-11.230,0.000
1718226391.491,-37.109,-47.852,-43.457,-45.410,0.000
1718226391.495,-42.969,-42.480,-46.387,-83.984,0.000
1718226391.499,-34.180,-33.691,-45.410,-43.945,0.000
1718226391.503,-19.531,-27.344,-29.297,-22.949,0.000
1718226391.507,-18.066,-31.250,-22.949,-73.242,0.000
1718226391.511,-25.879,-38.086,-32.715,-85.449,0.000
1718226391.515,-34.180,-47.852,-40.527,-69.336,0.000
1718226391.519,-40.039,-53.711,-42.969,-62.012,0.000
1718226391.522,-46.387,-44.922,-38.574,-55.664,0.000
1718226391.526,-25.391,-27.832,-40.039,-32.715,0.000
1718226391.530,-28.320,-33.691,-41.016,-14.648,0.000
1718226391.534,-41.016,-46.875,-42.480,-41.504,0.000
1718226391.538,-16.113,-38.574,-49.316,-66.406,0.000
1718226391.542,-11.230,-28.320,-42.969,-44.922,0.000
1718226391.546,-29.297,-32.715,-35.156,-34.668,0.000
1718226391.550,-12.695,-32.227,-41.992,-51.270,0.000
1718226391.554,-0.488,-26.367,-35.645,-18.066,0.000
1718226391.558,-19.043,-24.414,-23.438,-4.883,0.000
1718226391.562,-34.668,-32.715,-33.691,-57.129,0.000
1718226391.565,-40.527,-39.551,-40.039,-67.383,0.000
1718226391.569,-33.691,-39.062,-40.039,-62.988,0.000
1718226391.573,-34.668,-36.133,-44.922,-42.969,0.000
1718226391.577,-26.855,-34.180,-49.805,-36.621,0.000
1718226391.581,-25.391,-36.621,-41.992,-51.758,0.000
1718226391.585,-27.832,-41.504,-43.945,-45.410,0.000
1718226391.589,-28.320,-41.992,-53.711,-38.086,0.000
1718226391.593,-34.668,-33.203,-34.180,-34.180,0.000
1718226391.597,-22.461,-18.066,-16.602,-12.695,0.000
1718226391.601,-35.645,-21.973,-31.738,-48.828,0.000
1718226391.605,-39.062,-41.504,-53.223,-75.195,0.000
1718226391.608,-35.645,-43.457,-47.852,-42.969,0.000
1718226391.612,-35.156,-33.691,-36.621,-60.059,0.000
1718226391.616,-11.230,-20.996,-25.879,-45.898,0.000
1718226391.620,-18.066,-26.367,-20.020,-17.090,0.000
1718226391.624,-30.273,-39.062,-27.832,-40.527,0.000
1718226391.628,-29.785,-41.992,-30.273,-40.039,0.000
1718226391.632,-32.227,-40.527,-31.250,-47.852,0.000
1718226391.636,-41.992,-43.457,-33.691,-48.828,0.000
1718226391.640,-33.691,-43.945,-33.203,-25.391,0.000
1718226391.644,-34.180,-41.016,-39.062,-32.715,0.000
1718226391.647,-23.438,-37.109,-34.180,-42.480,0.000
1718226391.651,-15.625,-35.156,-36.133,-25.879,0.000
1718226391.655,-21.484,-38.086,-48.340,-39.062,0.000
1718226391.659,-26.855,-38.574,-39.062,-26.855,0.000
1718226391.663,-19.531,-31.738,-21.484,-19.043,0.000
1718226391.667,-27.832,-43.945,-34.180,-72.754,0.000
1718226391.671,-36.133,-47.852,-49.805,-73.730,0.000
1718226391.675,-33.691,-41.016,-45.898,-44.434,0.000
1718226391.679,-25.391,-49.805,-46.875,-27.344,0.000
1718226391.683,-5.859,-41.016,-44.434,-35.645,0.000
1718226391.687,-38.574,-40.039,-48.828,-51.758,0.000
1718226391.690,-59.570,-39.551,-41.016,-42.480,0.000
1718226391.694,-37.598,-42.969,-38.086,-42.480,0.000
1718226391.698,-20.020,-48.340,-58.594,-47.852,0.000
1718226391.702,-23.926,-36.133,-52.734,-22.949,0.000
1718226391.706,-39.062,-35.156,-38.574,-23.926,0.000
1718226391.710,-32.227,-41.992,-44.434,-48.828,0.000
1718226391.714,-34.668,-56.152,-49.805,-61.523,0.000
1718226391.718,-34.668,-57.617,-49.316,-62.500,0.000
1718226391.722,-28.320,-47.363,-49.316,-43.457,0.000
1718226391.726,-41.504,-51.270,-46.387,-36.133,0.000
1718226391.730,-25.879,-55.176,-45.410,-47.852,0.000
1718226391.733,-15.625,-41.504,-36.133,-53.223,0.000
1718226391.737,-25.391,-47.363,-34.668,-37.109,0.000
1718226391.741,-37.598,-55.664,-44.922,-35.156,0.000
1718226391.745,-23.926,-38.086,-27.832,-29.785,0.000
1718226391.749,-1.465,-37.598,-34.180,-42.969,0.000
1718226391.753,-25.391,-51.758,-51.270,-51.270,0.000
1718226391.757,-47.852,-57.617,-46.387,-21.973,0.000
1718226391.761,-34.180,-56.641,-38.574,-68.848,0.000
1718226391.765,-25.391,-54.199,-26.367,-72.754,0.000
1718226391.769,-27.344,-58.105,-23.926,-44.922,0.000
1718226391.773,-37.109,-62.500,-30.273,-56.152,0.000
1718226391.776,-41.504,-54.199,-22.461,-34.180,0.000
1718226391.780,-24.414,-51.270,-23.438,-26.367,0.000
1718226391.784,-13.184,-45.410,-37.109,-43.945,0.000
1718226391.788,-46.875,-50.293,-29.785,-51.270,0.000
1718226391.792,-44.922,-59.570,-30.273,-41.992,0.000
1718226391.796,-39.062,-60.547,-25.391,-55.664,0.000
1718226391.800,-58.105,-63.477,-14.160,-63.965,0.000
1718226391.804,-51.270,-50.293,-18.555,-50.781,0.000
1718226391.808,-55.664,-62.988,-30.762,-48.828,0.000
1718226391.812,-40.039,-75.684,-27.832,-36.621,0.000
1718226391.815,-41.992,-65.430,-24.414,-55.664,0.000
1718226391.819,-59.082,-59.570,-28.320,-49.805,0.000
1718226391.823,-50.781,-61.523,-26.855,-50.293,0.000
1718226391.827,-47.363,-63.965,-26.367,-65.918,0.000
1718226391.831,-40.527,-62.988,-33.203,-58.105,0.000
1718226391.835,-44.922,-58.594,-35.645,-62.012,0.000
1718226391.839,-62.012,-58.594,-33.691,-60.059,0.000
1718226391.843,-33.203,-62.012,-30.273,-47.852,0.000
1718226391.847,-12.207,-56.641,-20.508,-31.738,0.000
1718226391.851,-43.945,-58.105,-15.625,-49.805,0.000
1718226391.855,-59.570,-63.965,-20.996,-44.922,0.000
1718226391.858,-49.316,-67.383,-36.133,-56.641,0.000
1718226391.862,-43.457,-68.848,-39.062,-72.266,0.000
1718226391.866,-35.156,-59.082,-30.762,-55.176,0.000
1718226391.870,-44.434,-48.340,-21.973,-52.246,0.000
1718226391.874,-52.246,-47.852,-22.461,-44.922,0.000
1718226391.878,-47.363,-56.641,-27.344,-43.945,0.000
1718226391.882,-34.668,-59.570,-36.133,-61.523,0.000
1718226391.886,-40.039,-58.594,-39.062,-79.590,0.000
1718226391.890,-43.457,-63.477,-39.062,-59.570,0.000
1718226391.894,-24.902,-62.012,-38.574,-45.898,0.000
1718226391.898,-25.391,-53.223,-20.020,-39.062,0.000
1718226391.901,-47.852,-50.781,-16.113,-42.480,0.000
1718226391.905,-33.203,-49.805,-26.367,-29.785,0.000
1718226391.909,-35.645,-53.711,-31.738,-25.879,0.000
1718226391.913,-44.922,-56.152,-30.273,-68.359,0.000
1718226391.917,-20.020,-42.480,-19.043,-48.340,0.000
1718226391.921,-24.902,-43.945,-29.785,-24.902,0.000
1718226391.925,-49.316,-57.617,-32.227,-67.871,0.000
1718226391.929,-34.668,-57.129,-18.066,-79.102,0.000
1718226391.933,-6.836,-51.758,-15.625,-43.945,0.000
1718226391.937,-21.484,-49.316,-14.160,-45.410,0.000
1718226391.940,-29.785,-50.781,-24.902,-45.898,0.000
1718226391.944,-31.738,-50.781,-22.461,-35.156,0.000
1718226391.948,-46.875,-53.711,-14.160,-42.480,0.000
1718226391.952,-25.879,-65.430,-17.090,-69.824,0.000
1718226391.956,-23.438,-62.988,-17.090,-67.871,0.000
1718226391.960,-43.945,-53.711,-12.695,-53.711,0.000
1718226391.964,-38.574,-49.316,-9.766,-47.852,0.000
1718226391.968,-27.344,-50.293,-17.578,-38.086,0.000
1718226391.972,-33.203,-56.152,-21.973,-36.621,0.000
1718226391.976,-44.922,-61.523,-20.020,-83.008,0.000
1718226391.980,-40.039,-57.617,-23.438,-90.332,0.000
1718226391.983,-36.621,-55.176,-26.367,-60.547,0.000
1718226391.987,-37.109,-56.152,-19.531,-59.082,0.000
1718226391.991,-30.273,-49.316,-22.949,-31.738,0.000
1718226391.995,-24.414,-46.387,-31.250,-25.879,0.000
1718226391.999,-13.184,-41.504,-23.438,-38.086,0.000
1718226392.003,-14.160,-40.527,-17.090,-41.016,0.000
1718226392.007,-45.410,-60.547,-32.227,-60.547,0.000
1718226392.011,-45.898,-60.059,-44.434,-62.012,0.000
1718226392.015,-52.734,-55.664,-35.645,-53.223,0.000
1718226392.019,-40.039,-58.594,-27.832,-57.617,0.000
1718226392.023,-6.836,-53.711,-29.297,-31.250,0.000
1718226392.026,-23.438,-57.617,-18.066,-23.438,0.000
1718226392.030,-53.711,-66.895,-25.879,-46.875,0.000
1718226392.034,-48.828,-63.965,-29.297,-64.453,0.000
1718226392.038,-27.344,-57.617,-32.715,-41.992,0.000
1718226392.042,-27.832,-48.828,-35.156,-19.043,0.000
1718226392.046,-47.852,-45.410,-32.227,-49.316,0.000
1718226392.050,-47.363,-53.223,-36.621,-51.758,0.000
1718226392.054,-37.598,-55.664,-36.621,-35.156,0.000
1718226392.058,-39.551,-63.477,-32.227,-35.645,0.000
1718226392.062,-47.852,-66.406,-38.086,-32.715,0.000
1718226392.065,-48.828,-66.406,-41.504,-48.828,0.000
1718226392.069,-48.828,-69.336,-34.180,-62.500,0.000
1718226392.073,-51.270,-61.035,-32.715,-41.992,0.000
1718226392.077,-44.434,-55.176,-34.180,-54.199,0.000
1718226392.081,-42.969,-54.688,-44.434,-66.895,0.000
1718226392.085,-54.688,-50.781,-47.852,-47.363,0.000
1718226392.089,-41.992,-49.316,-28.320,-44.922,0.000
1718226392.093,-46.875,-56.152,-26.855,-52.734,0.000
1718226392.097,-57.617,-60.547,-31.250,-50.293,0.000
1718226392.101,-55.664,-57.129,-27.344,-46.387,0.000
1718226392.105,-38.086,-55.176,-29.785,-51.758,0.000
1718226392.108,-33.203,-55.664,-34.668,-58.105,0.000
1718226392.112,-47.363,-57.129,-37.109,-42.969,0.000
1718226392.116,-45.410,-57.129,-34.180,-25.391,0.000
1718226392.120,-36.621,-48.828,-34.180,-32.227,0.000
1718226392.124,-25.879,-43.945,-28.320,-37.109,0.000
1718226392.128,-29.785,-50.293,-27.832,-28.320,0.000
1718226392.132,-39.551,-48.340,-37.598,-32.715,0.000
1718226392.136,-33.691,-46.875,-44.922,-33.691,0.000
1718226392.140,-19.531,-54.688,-41.016,-29.785,0.000
1718226392.144,-13.184,-58.594,-25.391,-34.180,0.000
1718226392.148,-14.160,-54.199,-21.973,-40.527,0.000
1718226392.151,-24.902,-57.129,-30.762,-41.992,0.000
1718226392.155,-29.785,-62.988,-40.039,-61.035,0.000
1718226392.159,-17.090,-55.176,-45.898,-69.824,0.000
1718226392.163,-25.879,-47.852,-37.109,-44.434,0.000
1718226392.167,-36.133,-57.617,-40.039,-24.902,0.000
1718226392.171,-23.926,-59.082,-35.645,-27.832,0.000
1718226392.175,-18.555,-53.711,-35.156,-53.711,0.000
1718226392.179,-47.363,-62.012,-56.641,-64.453,0.000
1718226392.183,-59.570,-61.523,-42.969,-53.223,0.000
1718226392.187,-41.992,-58.105,-30.273,-41.992,0.000
1718226392.190,-43.457,-54.688,-25.879,-37.598,0.000
1718226392.194,-41.992,-54.688,-21.484,-49.316,0.000
1718226392.198,-20.020,-47.363,-25.391,-44.434,0.000
1718226392.202,-18.066,-50.781,-29.297,-32.227,0.000
1718226392.206,-44.922,-64.941,-35.156,-55.176,0.000
1718226392.210,-39.551,-59.570,-37.598,-69.336,0.000
1718226392.214,-44.922,-59.570,-30.273,-50.293,0.000
1718226392.218,-60.547,-56.641,-26.855,-28.320,0.000
1718226392.222,-45.898,-49.316,-39.062,-65.430,0.000
1718226392.226,-45.410,-49.805,-40.527,-57.129,0.000
1718226392.230,-40.039,-48.340,-32.227,-38.574,0.000
1718226392.233,-31.738,-51.270,-33.203,-74.707,0.000
1718226392.237,-41.992,-54.688,-27.344,-49.316,0.000
1718226392.241,-42.480,-56.641,-34.180,-44.434,0.000
1718226392.245,-44.434,-53.223,-34.180,-53.711,0.000
1718226392.249,-43.945,-48.828,-29.785,-43.945,0.000
1718226392.253,-35.156,-49.805,-41.016,-56.641,0.000
1718226392.257,-22.461,-44.434,-40.039,-66.895,0.000
1718226392.261,-40.527,-38.574,-40.039,-35.156,0.000
1718226392.265,-44.434,-42.480,-34.180,-31.250,0.000
1718226392.269,-15.625,-44.922,-23.926,-45.898,0.000
1718226392.273,-10.254,-40.039,-30.762,-39.551,0.000
1718226392.276,-24.414,-47.852,-39.551,-30.273,0.000
1718226392.280,-41.504,-52.246,-42.969,-20.020,0.000
1718226392.284,-28.809,-52.734,-49.805,-62.500,0.000
1718226392.288,-31.250,-57.129,-46.387,-81.055,0.000
1718226392.292,-52.734,-52.246,-28.320,-37.109,0.000
1718226392.296,-25.879,-42.480,-32.715,-38.086,0.000
1718226392.300,-8.789,-43.945,-36.621,-40.527,0.000
1718226392.304,-38.574,-48.828,-20.020,-26.367,0.000
1718226392.308,-49.316,-48.340,-20.996,-67.383,0.000
1718226392.312,-43.945,-40.527,-26.367,-50.293,0.000
1718226392.316,-27.832,-38.086,-28.320,-29.297,0.000
1718226392.319,-25.879,-40.039,-34.180,-54.199,0.000
1718226392.323,-3.906,-37.109,-29.297,-56.641,0.000
1718226392.327,-10.254,-41.992,-25.879,-40.527,0.000
1718226392.331,-45.410,-50.781,-29.297,-45.410,0.000
1718226392.335,-28.809,-48.828,-35.645,-62.988,0.000
1718226392.339,-7.324,-45.898,-41.992,-36.621,0.000
1718226392.343,-21.484,-56.152,-41.016,-42.969,0.000
1718226392.347,-21.484,-55.664,-36.621,-65.918,0.000
1718226392.351,-10.254,-51.758,-31.738,-57.129,0.000
1718226392.355,-17.090,-53.223,-30.762,-62.012,0.000
1718226392.358,-19.531,-56.152,-37.598,-69.336,0.000
1718226392.362,-14.160,-53.711,-47.852,-55.176,0.000
1718226392.366,-16.602,-48.340,-40.039,-51.270,0.000
1718226392.370,-20.508,-59.082,-29.297,-51.758,0.000
1718226392.374,-16.602,-64.941,-34.668,-69.824,0.000
1718226392.378,-58.105,-66.895,-38.086,-74.707,0.000
1718226392.382,-62.500,-61.523,-34.180,-38.086,0.000
1718226392.386,-21.973,-58.594,-31.250,-42.480,0.000
1718226392.390,-23.926,-69.824,-38.574,-62.012,0.000
1718226392.394,-39.062,-64.941,-38.086,-66.406,0.000
1718226392.398,-22.949,-56.152,-26.367,-45.898,0.000
1718226392.401,-18.066,-50.781,-25.391,-56.152,0.000
1718226392.405,-24.414,-50.293,-40.039,-49.316,0.000
1718226392.409,-22.949,-57.617,-42.969,-54.688,0.000
1718226392.413,-29.785,-51.270,-24.902,-66.406,0.000
1718226392.417,-24.414,-48.340,-25.879,-37.598,0.000
1718226392.421,-32.227,-64.453,-25.391,-30.762,0.000
1718226392.425,-39.062,-62.012,-37.109,-42.969,0.000
1718226392.429,-20.508,-43.945,-40.039,-47.852,0.000
1718226392.433,-18.555,-38.086,-14.648,-20.996,0.000
1718226392.437,-26.855,-44.434,-22.461,-34.180,0.000
1718226392.441,-38.574,-56.641,-43.457,-83.984,0.000
1718226392.444,-34.180,-62.500,-41.504,-71.289,0.000
1718226392.448,-18.066,-63.477,-38.574,-54.199,0.000
1718226392.452,-30.762,-62.500,-41.504,-84.473,0.000
1718226392.456,-25.879,-51.758,-29.297,-77.637,0.000
1718226392.460,-21.973,-53.711,-22.949,-52.734,0.000
1718226392.464,-38.086,-60.547,-40.527,-58.105,0.000
1718226392.468,-39.062,-51.758,-31.250,-66.406,0.000
1718226392.472,-30.762,-52.246,-17.090,-53.223,0.000
1718226392.476,-26.855,-58.594,-20.996,-40.527,0.000
1718226392.480,-27.832,-54.688,-31.250,-54.199,0.000
1718226392.483,-37.109,-56.152,-34.180,-69.824,0.000
1718226392.487,-39.551,-52.246,-37.109,-62.988,0.000
1718226392.491,-39.551,-59.082,-48.340,-53.711,0.000
1718226392.495,-41.992,-65.430,-37.598,-47.852,0.000
1718226392.499,-37.109,-53.711,-27.344,-59.570,0.000
1718226392.503,-29.297,-49.805,-24.414,-67.383,0.000
1718226392.507,-21.973,-42.480,-28.320,-38.086,0.000
1718226392.511,-42.480,-43.945,-30.762,-37.109,0.000
1718226392.515,-43.945,-48.828,-20.996,-31.738,0.000
1718226392.519,-21.973,-44.434,-18.066,-36.133,0.000
1718226392.523,-46.387,-49.805,-25.879,-53.711,0.000
1718226392.526,-59.082,-62.012,-36.621,-51.270,0.000
1718226392.530,-47.852,-59.570,-40.039,-65.430,0.000
1718226392.534,-49.316,-58.594,-43.457,-50.781,0.000
1718226392.538,-42.969,-63.965,-42.969,-27.832,0.000
1718226392.542,-41.016,-57.617,-46.387,-50.781,0.000
1718226392.546,-54.688,-69.336,-44.922,-59.082,0.000
1718226392.550,-37.109,-76.172,-42.969,-55.176,0.000
1718226392.554,-50.781,-68.848,-37.598,-62.012,0.000
1718226392.558,-61.035,-70.312,-30.273,-72.266,0.000
1718226392.562,-56.641,-74.219,-41.992,-60.547,0.000
1718226392.566,-44.434,-75.684,-39.551,-42.969,0.000
1718226392.569,-34.180,-78.125,-41.504,-49.316,0.000
1718226392.573,-57.129,-77.637,-46.387,-61.523,0.000
1718226392.577,-60.547,-72.754,-42.969,-67.871,0.000
1718226392.581,-56.152,-71.289,-36.621,-48.828,0.000
1718226392.585,-63.965,-80.078,-34.180,-53.223,0.000
1718226392.589,-51.758,-78.613,-38.086,-78.125,0.000
1718226392.593,-39.062,-74.219,-38.086,-49.316,0.000
1718226392.597,-35.645,-68.359,-37.598,-41.504,0.000
1718226392.601,-44.434,-62.012,-27.832,-44.922,0.000
1718226392.605,-46.387,-75.684,-28.809,-39.062,0.000
1718226392.608,-42.480,-87.891,-41.016,-55.664,0.000
1718226392.612,-31.250,-83.008,-43.457,-64.941,0.000
1718226392.616,-31.738,-76.172,-35.645,-46.387,0.000
1718226392.620,-55.176,-77.148,-43.945,-54.199,0.000
1718226392.624,-61.523,-78.125,-43.945,-48.828,0.000
1718226392.628,-50.293,-74.219,-32.227,-44.922,0.000
1718226392.632,-33.691,-65.918,-38.574,-56.641,0.000
1718226392.636,-32.227,-61.035,-34.668,-46.875,0.000
1718226392.640,-32.715,-62.012,-28.809,-47.852,0.000
1718226392.644,-30.762,-66.895,-28.809,-41.992,0.000
1718226392.648,-54.199,-77.148,-34.180,-62.500,0.000
1718226392.651,-55.176,-80.566,-41.016,-91.797,0.000
1718226392.655,-34.668,-66.406,-31.738,-52.246,0.000
1718226392.659,-37.109,-58.594,-34.180,-34.180,0.000
1718226392.663,-39.062,-68.359,-43.457,-62.988,0.000
1718226392.667,-16.113,-64.453,-38.574,-42.480,0.000
1718226392.671,-32.715,-60.547,-44.434,-34.180,0.000
1718226392.675,-44.922,-63.965,-37.598,-51.758,0.000
1718226392.679,-41.504,-65.430,-34.668,-54.199,0.000
1718226392.683,-50.293,-71.289,-39.062,-69.824,0.000
